,source,destination,mixed_string,semantic_proximity
154199,Drawing,Bay,BDaaginrwy,0.13035969855086085
154200,Drawing,Dryer,DDaeginrrrwy,0.10793010637164825
154201,Drawing,Brother,BDaeghinorrrtw,0.18325182960941616
154202,Drawing,Mess,DMaeginrssw,0.22608840728431245
154203,Drawing,Ladder,DLaaddeginrrw,0.19946445763232365
154204,Drawing,Scarecrow,DSaacceginorrrww,0.19782838881268164
154205,Drawing,Notre Dame, DDNaaeegimnorrtw,0.06650496590329782
154206,Drawing,Kilt,DKagiilnrtw,0.017925601247870154
154207,Drawing,Shed,DSadeghinrw,0.22645716025799958
154208,Drawing,Bonsai,BDaagiinnorsw,0.1722535208906516
154209,Drawing,Wonderland,DWaaddegilnnnorrw,0.20308512081362814
154210,Drawing,Sling,DSaggiilnnrw,0.11147599249684566
154211,Drawing,Squirrel,DSaegiilnqrrruw,0.21547396981479155
154212,Drawing,Hose,DHaeginorsw,0.20149202529705246
154213,Drawing,Marathon,DMaaaghinnorrtw,0.1246858439603124
154214,Drawing,Bride,BDadegiinrrw,0.13867818077156208
154215,Drawing,King Arthur, ADKagghiinnrrrtuw,0.17613167089659867
154216,Drawing,Cowboy,CDabginoorwwy,0.20664841709382908
154217,Drawing,Governor,DGaeginnoorrrvw,0.13519336384607045
154218,Drawing,Cable,CDaabegilnrw,0.1389823377763626
154219,Drawing,Razor,DRaaginorrwz,0.15714458491096683
154220,Drawing,Fog,DFagginorw,0.1703010573313244
154221,Drawing,Fever,DFaeeginrrvw,0.1600805734634734
154222,Drawing,Street,DSaeeginrrttw,0.24639368247373775
154223,Drawing,Texas,DTaaeginrswx,0.18693718035023912
154224,Drawing,Napoleon,DNaaegilnnooprw,0.01235955622003292
154225,Drawing,Earth,DEaaghinrrtw,0.24506940735560975
154226,Drawing,Cheese,CDaeeeghinrsw,0.15301869317489258
154227,Drawing,Dentist,DDaegiinnrsttw,0.11197859918699206
154228,Drawing,Wheel,DWaeeghilnrw,0.22668989699232642
154229,Drawing,Butterfly,BDaefgilnrrttuwy,0.3024268484157612
154230,Drawing,Zombie,DZabegiimnorw,0.23656214906159043
154231,Drawing,Joan of Arc,  ADJaacfginnoorrw,0.3487501364562027
154232,Drawing,Blacksmith,BDaacghiiklmnrstw,0.16309985798686805
154233,Drawing,Clock,CDacgiklnorw,0.2220849234003548
154234,Drawing,Columbus,CDabgilmnorsuuw,0.11124487738752946
154235,Drawing,Big Bang, BBDaagggiinnrw,0.24024849595602113
154236,Drawing,Pentagon,DPaaegginnnortw,0.14155109595991625
154237,Drawing,Army,ADagimnrrwy,0.19144222691600782
154238,Drawing,Rice,DRacegiinrw,0.0954217815006223
154239,Drawing,Minute,DMaegiinnrtuw,0.22579181307824975
154240,Drawing,Dollar,DDaagillnorrw,0.20083050309774145
154241,Drawing,Shoot,DSaghinoortw,0.24684128664935104
154242,Drawing,Cow,CDaginorww,0.24912859149229385
154243,Drawing,Joker,DJaegiknorrw,0.27515869130656134
154244,Drawing,University,DUaegiiinnrrstvwy,0.21145417607719186
154245,Drawing,Camp,CDaagimnprw,0.16504479492469895
154246,Drawing,Mohawk,DMaaghiknorww,0.11541296944571246
154247,Drawing,Anthem,ADaeghimnnrtw,0.04318364988915517
154248,Drawing,Einstein,DEaegiiinnnrstw,0.11298098593519554
154249,Drawing,Brick,BDacgiiknrrw,0.212259809765339
154250,Drawing,Crab,CDaabginrrw,0.1489242596059225
154251,Drawing,Polish,DPaghiilnorsw,0.1720864440201119
154252,Drawing,Captain,CDaaagiinnprtw,0.13757053256053584
154253,Drawing,Letter,DLaeeginrrttw,0.29792356334755415
154254,Drawing,Director,DDacegiinorrrtw,0.07531258687840124
154255,Drawing,Sister,DSaegiinrrstw,0.1585136840242275
154256,Drawing,Mountie,DMaegiinnortuw,-0.10763575857554779
154257,Drawing,Whistle,DWaeghiilnrstw,0.1444032781642536
154258,Drawing,Brass,BDaaginrrssw,0.18664233556849305
154259,Drawing,Salad,DSaaadgilnrw,0.08727315993688567
154260,Drawing,Cleopatra,CDaaaegilnoprrtw,0.09860449308179152
154261,Drawing,Bath,BDaaghinrtw,0.16804767096502304
154262,Drawing,Goat,DGaaginortw,0.18091703440154946
154263,Drawing,Lightning,DLaggghiiinnnrtw,0.29387843883390374
154264,Drawing,Sherwood,DSadeghinoorrww,-0.029640340605557484
154265,Drawing,Sphinx,DSaghiinnprwx,0.15788736464421887
154266,Drawing,River,DRaegiinrrvw,0.2155104285576596
154267,Drawing,Saloon,DSaagilnnoorw,0.13305636463482173
154268,Drawing,Ink,DIagiknnrw,0.3882614015247658
154269,Drawing,Soup,DSaginopruw,0.11389227541983515
154270,Drawing,Love,DLaeginorvw,0.32665208693919817
154271,Drawing,Lumberjack,DLaabcegijkmnrruw,0.0928423027378763
154272,Drawing,Window,DWadgiinnorww,0.31368595345283123
154273,Drawing,Collar,CDaagillnorrw,0.15055678312182538
154274,Drawing,Ash,ADaghinrsw,0.14471016304649933
154275,Drawing,Leaf,DLaaefginrw,0.25237112604453993
154276,Drawing,Pitcher,DPaceghiinrrtw,0.11484713336590498
154277,Drawing,Newton,DNaeginnortww,0.13439978648660636
154278,Drawing,Crystal,CDaagilnrrstwy,0.1640949270401038
154279,Drawing,Tear,DTaaeginrrw,0.21934213729521831
154280,Drawing,Skull,DSagikllnruw,0.30934828698194805
154281,Drawing,Paint,DPaagiinnrtw,0.48314026437382396
154282,Drawing,Axe,ADaeginrwx,0.1674636387805428
154283,Drawing,Wing,DWaggiinnrw,0.1937518322060503
154284,Drawing,Scratch,DSaaccghinrrtw,0.30492307746568337
154285,Drawing,Record,DRacdeginorrw,0.1610170732296892
154286,Drawing,Sahara,DSaaaaghinrrw,0.028728732254059156
154287,Drawing,Kitchen,DKaceghiinnrtw,0.24701707811520768
154288,Drawing,Helmet,DHaeegilmnrtw,0.16133748874893655
154289,Drawing,Smoke,DSaegikmnorw,0.18314465411411818
154290,Drawing,Penny,DPaeginnnrwy,0.16706200705895477
154291,Drawing,Gum,DGagimnruw,0.157698100285711
154292,Drawing,Bee,BDaeeginrw,0.17027613614730414
154293,Drawing,Guitar,DGaagiinrrtuw,0.2545302034865081
154294,Drawing,Nylon,DNagilnnorwy,0.11150298546865675
154295,Drawing,Volcano,DVaacgilnnoorw,0.1577964454977905
154296,Drawing,Judge,DJadegginruw,0.2248053357184082
154297,Drawing,Mile,DMaegiilnrw,0.044192767820722505
154298,Drawing,Tipi,DTagiiinprw,0.04796853803400498
154299,Drawing,Baby,BDaabginrwy,0.2037735840222592
154300,Drawing,Stethoscope,DSaceeghinooprsttw,0.13763981687639776
154301,Drawing,Dream,DDaaegimnrrw,0.3067494172294905
154302,Drawing,Sand,DSaadginnrw,0.23807944258534477
154303,Drawing,Dwarf,DDaafginrrww,0.12058824003357053
154304,Drawing,Astronaut,ADaaginnorrsttuw,0.1095236117730649
154305,Drawing,Coast,CDaaginorstw,0.13519956214983575
154306,Drawing,Leather,DLaaeeghinrrtw,0.16281799880411046
154307,Drawing,Fiddle,DFaddegiilnrw,0.1675329700071369
154308,Drawing,Kiss,DKagiinrssw,0.2859945208414707
154309,Drawing,Bikini,BDagiiiiknnrw,0.17617870832529675
154310,Drawing,Egg,DEaggginrw,0.1892943429521212
154311,Drawing,Goldilocks,DGacdgiikllnoorsw,-0.09156575059567654
154312,Drawing,Popcorn,DPacginnooprrw,0.12966040757771533
154313,Drawing,Ear,DEaaginrrw,0.18143397795578947
154314,Drawing,Caesar,CDaaaeginrrsw,0.09405561027272495
154315,Drawing,Greenhouse,DGaeeeghinnorrsuw,0.10397864737749839
154316,Drawing,Dust,DDaginrstuw,0.16755975901882283
154317,Drawing,Slipper,DSaegiilnpprrw,0.05637103974572734
154318,Drawing,Troll,DTagillnorrw,0.16850982343045798
154319,Drawing,Quack,DQaacgiknruw,-0.012502008525533003
154320,Drawing,Volume,DVaegilmnoruw,0.23465787507990513
154321,Drawing,Ski,DSagiiknrw,0.09947329907885424
154322,Drawing,Russia,DRaagiinrssuw,0.1358660151736891
154323,Drawing,Pearl,DPaaegilnrrw,0.10196860383987986
154324,Drawing,Pacific,DPaaccfgiiinrw,0.08746132461824972
154325,Drawing,Boil,BDagiilnorw,0.0691595802679711
154326,Drawing,Easter,DEaaeginrrstw,0.2559965563915894
154327,Drawing,Quarter,DQaaeginrrrtuw,0.18195108795777992
154328,Drawing,Microwave,DMaacegiinorrvww,0.04550185983355735
154329,Drawing,Shower,DSaeghinorrww,0.21228719179091365
154330,Drawing,Fuel,DFaegilnruw,0.18692389150116573
154331,Drawing,Earthquake,DEaaaeghiknqrrtuw,0.12338840647916498
154332,Drawing,Crow,CDaginorrww,0.20908744590342798
154333,Drawing,Magician,DMaaacggiiinnrw,0.22538569493475616
154334,Drawing,Nerve,DNaeeginrrvw,0.13318284182209195
154335,Drawing,Thunder,DTadeghinnrruw,0.14849193355153725
154336,Drawing,Musketeer,DMaeeegiknrrstuw,0.042999740650037026
154337,Drawing,Glacier,DGaacegiilnrrw,0.10363192785535126
154338,Drawing,Powder,DPadeginorrww,0.1406569506558801
154339,Drawing,Roll,DRagillnorw,0.21780904365409454
154340,Drawing,Werewolf,DWaeefgilnorrww,0.1800309014485199
154341,Drawing,Chain,CDaaghiinnrw,0.12535251011069787
154342,Drawing,Second,DSacdeginnorw,0.28028903686960666
154343,Drawing,Bunk,BDagiknnruw,0.09422999683679169
154344,Drawing,Beard,BDaadeginrrw,0.23604905459803469
154345,Drawing,Steam,DSaaegimnrtw,0.17386031520178533
154346,Drawing,Cloud,CDadgilnoruw,0.19766204745843702
154347,Drawing,Valentine,DVaaeegiilnnnrtw,0.2811549888481669
154348,Drawing,Sticker,DSacegiiknrrtw,0.2628409340215356
154349,Drawing,Snake,DSaaegiknnrw,0.24930181684640146
154350,Drawing,Battleship,BDaaeghiilnprsttw,0.10024227403822976
154351,Drawing,Battle,BDaaegilnrttw,0.23808353416594383
154352,Drawing,Map,DMaaginprw,0.3250211077567131
154353,Drawing,Virus,DVagiinrrsuw,0.09124970647699632
154354,Drawing,Tornado,DTaadginnoorrw,0.12351650489519013
154355,Drawing,Bicycle,BDaccegiilnrwy,0.19466461709953006
154356,Drawing,Parrot,DPaaginorrrtw,0.1524732782559794
154357,Drawing,Hamburger,DHaabeggimnrrruw,0.11184602881768248
154358,Drawing,Sign,DSaggiinnrw,0.3006434333043777
154359,Drawing,Noah,DNaaghinorw,0.08709107695506131
154360,Drawing,Wizard,DWaadgiinrrwz,0.2616379373881657
154361,Drawing,Parade,DPaaadeginrrw,0.20105601467875003
154362,Drawing,Apron,ADaginnoprrw,0.16487036052374562
154363,Drawing,Curry,CDaginrrruwy,0.0850154091912755
154364,Drawing,Beam,BDaaegimnrw,0.18233511415657883
154365,Drawing,Desk,DDaegiknrsw,0.28829125330330163
154366,Drawing,Saddle,DSaaddegilnrw,0.1495245672672361
154367,Drawing,Rat,DRaaginrtw,0.14292774725326343
154368,Drawing,Bacon,BDaacginnorw,0.13306515522616744
154369,Drawing,Rubber,DRabbeginrruw,0.2011577421857819
154370,Drawing,Patient,DPaaegiinnrttw,0.1849143790053199
154371,Drawing,Saw,DSaaginrww,0.34593561196148237
154372,Drawing,Oasis,DOaagiinrssw,0.11686385365316525
154373,Drawing,Venus,DVaeginnrsuw,0.15717028135061822
154374,Drawing,Bench,BDaceghinnrw,0.2815350763654888
154375,Drawing,Rip,DRagiinprw,0.14723908941004385
154376,Drawing,St.Patrick,.DPSaacgiiknrrttw,0.14390510588365907
154377,Drawing,Road,DRaadginorw,0.16915405022260702
154378,Drawing,Chalk,CDaaghiklnrw,0.43489706877124
154379,Drawing,Gymnast,DGaagimnnrstwy,0.11216170825515405
154380,Drawing,Meter,DMaeeginrrtw,0.14882257546713837
154381,Drawing,Rodeo,DRadeginoorw,0.1645100617394462
154382,Drawing,Silk,DSagiiklnrw,0.18772844027318258
154383,Drawing,Coffee,CDaeeffginorw,0.2089646536555634
154384,Drawing,Jockey,DJacegiknorwy,0.08272541412549096
154385,Drawing,Smoothie,DSaeghiimnoortw,0.05048498842945189
154386,Drawing,Salsa,DSaaagilnrsw,0.09587837342036873
154387,Drawing,Sail,DSaagiilnrw,0.17047716448896463
154388,Drawing,Wool,DWagilnoorw,0.11747276974647532
154389,Drawing,Tunnel,DTaegilnnnruw,0.13130293398855664
154390,Drawing,Garden,DGaadeginnrrw,0.2729204867350958
154391,Drawing,Smell,DSaegillmnrw,0.14401775708874956
154392,Drawing,Door,DDaginoorrw,0.2250763417209169
154393,Drawing,Wood,DWadginoorw,0.28024012492680667
154394,Drawing,Country,CDaginnorrtuwy,0.2107986860485115
154395,Drawing,Elephant,DEaaeghilnnprtw,0.2530487620878674
154396,Drawing,Mark,DMaagiknrrw,0.264315417850789
154397,Drawing,Blind,BDadgiilnnrw,0.252557183536601
154398,Drawing,Squash,DSaaghinqrsuw,0.0709750754377516
154399,Drawing,Mother,DMaeghinorrtw,0.1920359704410389
154413,Rail,Drum,DRailmru,0.15645761149067072
154414,Rail,Nose,NRaeilos,0.23379391172660108
154415,Rail,Anchor,ARachilnor,0.263330780832703
154416,Rail,Shoulder,RSadehilloru,0.26354775007336567
154417,Rail,Spirit,RSaiiilprt,0.0644774501143613
154418,Rail,Book,BRaikloo,0.08011002965558246
154419,Rail,Kick,KRaciikl,0.18591627631883645
154420,Rail,Boss,BRailoss,0.10648697652419646
154421,Rail,Rope,RRaeilop,0.3073512657566552
154422,Rail,Avalanche,ARaaacehillnv,0.17696002862651755
154423,Rail,Sheet,RSaeehilt,0.21154098690937195
154424,Rail,Tuxedo,RTadeiloux,0.04361487052615996
154425,Rail,Shampoo,RSaahilmoop,0.04763263232108529
154426,Rail,Frog,FRagilor,0.10618703850676402
154427,Rail,Milk,MRaiikll,0.14381848362570382
154428,Rail,Gangster,GRaaegilnrst,0.07295249055860974
154429,Rail,Spurs,RSailprsu,0.2556937358335673
154430,Rail,Step,RSaeilpt,0.24071078509245977
154431,Rail,Mummy,MRailmmuy,0.027277832621606143
154432,Rail,Kung Fu, FKRagilnuu,0.05154673124674491
154433,Rail,Wedding,RWaddegiiln,0.12296732627429639
154434,Rail,Minotaur,MRaaiilnortu,-0.05059043512005367
154435,Rail,Sleep,RSaeeillp,0.12363832966872487
154436,Rail,Eden,ERadeiln,0.0441905026747176
154437,Rail,Boxer,BRaeilorx,0.129772712521969
154438,Rail,Homer,HRaeilmor,0.08013668970978768
154439,Rail,Peach,PRaacehil,0.03069696599908369
154440,Rail,Waitress,RWaaeiilrsst,0.023208622934400406
154441,Rail,Computer,CRaeilmoprtu,0.12332504572721648
154442,Rail,Tiger,RTaegiilr,0.1473159111666456
154443,Rail,Wagon,RWaagilno,0.3765287304860839
154444,Rail,Stamp,RSaailmpt,0.15151356349091447
154445,Rail,Flood,FRadilloo,0.2665984009755107
154446,Rail,Manicure,MRaaceiilnru,0.08768454540438171
154447,Rail,Swamp,RSaailmpw,0.179606555048072
154448,Rail,Dressing,DRaegiilnrss,0.08466970108827956
154449,Rail,Radio,RRaadiilo,0.22027425388072983
154450,Rail,Banana,BRaaaailnn,0.15542498531648566
154451,Rail,Pad,PRaadil,0.2738344918560921
154452,Rail,Sun,RSailnu,0.13996093954883773
154453,Rail,Sugar,RSaagilru,0.12161410505307371
154454,Rail,Ram,RRaailm,0.20658580235100957
154455,Rail,Sack,RSaacikl,0.15505905712525017
154456,Rail,Rainbow,RRaabiilnow,0.09355481587485028
154457,Rail,Magazine,MRaaaegiilnz,0.1810785351241041
154458,Rail,Story,RSailorty,0.11084335997515278
154459,Rail,Pig,PRagiil,0.1495895232286501
154460,Rail,Comet,CRaeilmot,0.08246936416847929
154461,Rail,Chip,CRahiilp,0.19656786142239083
154462,Rail,Bean,BRaaeiln,0.05532693166954961
154463,Rail,Pop,PRailop,0.0981499120071801
154464,Rail,Page,PRaaegil,0.07349603424167113
154465,Rail,Groom,GRailmoor,0.12300967136138917
154466,Rail,Paddle,PRaaddeill,0.27896359961965894
154467,Rail,Mirror,MRaiilorrr,0.2611423032697143
154468,Rail,Sword,RSadilorw,0.16070276974179973
154469,Rail,Tip,RTaiilp,0.30034463607689454
154470,Rail,Shell,RSaehilll,0.17003388809028844
154471,Rail,Peanut,PRaaeilntu,0.11325925527966282
154472,Rail,House,HRaeilosu,0.18483132522462795
154473,Rail,Hit,HRaiilt,0.21187292678025677
154474,Rail,Brain,BRaaiilnr,0.07874533115847368
154475,Rail,Santa,RSaaailnt,0.1577156284771752
154476,Rail,Halloween,HRaaeeilllnow,0.08390576654174745
154477,Rail,Hide,HRadeiil,0.12833654113013943
154478,Rail,Brazil,BRaaiillrz,0.12118260523235871
154479,Rail,Cone,CRaeilno,0.1784050765794565
154480,Rail,Knot,KRailnot,0.17676307729937754
154481,Rail,Wish,RWahiils,0.11762224334415024
154482,Rail,Rust,RRailstu,0.23367280658183656
154483,Rail,Ace,ARaceil,0.11208202715002821
154485,Rail,Sumo,RSailmou,0.08101586362000224
154486,Rail,Reindeer,RRadeeeiilnr,0.12841903661849763
154487,Rail,Tea,RTaaeil,0.1248937861787473
154488,Rail,Armor,ARailmorr,0.1677589167739903
154489,Rail,Toast,RTaailost,0.0882400510573355
154490,Rail,Polo,PRailloo,0.09403063991667744
154491,Rail,Laundry,LRaadilnruy,0.20961727203761227
154492,Rail,Bowl,BRaillow,0.15794116086311064
154493,Rail,Trick,RTaciiklr,0.13671854205852566
154494,Rail,Crusader,CRaadeilrrsu,0.06419228323815981
154495,Rail,Farm,FRaailmr,0.2262374071642313
154496,Rail,Mona Lisa, LMRaaaiilnos,6.309225105334715e-05
154497,Rail,Beer,BRaeeilr,0.17157807134010125
154498,Rail,Alaska,ARaaaiklls,0.2034268056734239
154499,Rail,Jellyfish,JRaefhiilllsy,0.0008235154995689383
154500,Rail,Medic,MRacdeiil,0.062071009173364264
154501,Rail,Mustard,MRaadilrstu,0.08656363182424777
154502,Rail,Hawaii,HRaaaiiilw,0.1245698219351128
154503,Rail,Bass,BRaailss,0.07969988777086696
154504,Rail,Tutu,RTailtuu,-0.017464910682065404
154505,Rail,Barbecue,BRaabceeilru,0.11991462877525076
154506,Rail,Balloon,BRaailllnoo,0.14141510969109816
154507,Rail,Gear,GRaaeilr,0.2753962089450699
154508,Rail,Stable,RSaabeillt,0.24230556532026795
154509,Rail,Wheelchair,RWaaceehhiillr,0.3087815555536691
154510,Rail,Storm,RSailmort,0.25695988797381636
154511,Rail,Shorts,RSahilorst,0.11537819816980895
154512,Rail,Steel,RSaeeillt,0.4238296427442854
154513,Rail,Bucket,BRaceikltu,0.24007891126374978
154514,Rail,Dash,DRaahils,0.23850390041718403
154515,Rail,Walrus,RWaaillrsu,0.05139948923616491
154516,Rail,Lemonade,LRaadeeilmno,-0.004842329671074393
154517,Rail,Flag,FRaagill,0.1892758721254811
154518,Rail,Cave,CRaaeilv,0.12411209804292643
154519,Rail,Ant,ARailnt,0.0786805313627234
154520,Rail,Vampire,RVaaeiilmpr,0.07373260836194007
154521,Rail,Tattoo,RTaailoott,0.09088859686490038
154522,Rail,Ranch,RRaachiln,0.17193659727996416
154523,Rail,Locust,LRacilostu,0.07607865565440278
154524,Rail,Rifle,RRaefiill,0.3050113798843234
154525,Rail,Viking,RVagiiikln,0.07225778388103471
154526,Rail,Blizzard,BRaadiillrzz,0.1286270241965843
154527,Rail,Makeup,MRaaeiklpu,0.07361371859261097
154528,Rail,Potter,PRaeilortt,0.04341549804631167
154529,Rail,Taste,RTaaeilst,0.059531956160900304
154530,Rail,Blues,BRaeillsu,0.0562648082930757
154531,Rail,Golf,GRafillo,0.18850473912198135
154532,Rail,Pine,PRaeiiln,0.2508505369579512
154533,Rail,Doll,DRailllo,0.08623450920564793
154534,Rail,Lunch,LRachilnu,0.15754954406585117
154535,Rail,Skates,RSaaeiklst,0.16512022884005528
154536,Rail,Craft,CRaafilrt,0.20188070525063792
154537,Rail,Pew,PRaeilw,0.13885483159444953
154538,Rail,Pen,PRaeiln,0.14753219561130843
154539,Rail,Butter,BRaeilrttu,0.08913780668528686
154540,Rail,Pillow,PRaiilllow,0.19861771150994123
154541,Rail,Castle,CRaaeillst,0.21270818151284654
154542,Rail,Scroll,RSacilllor,0.17270483499487987
154543,Rail,Disk,DRaiikls,0.05672605295855875
154544,Rail,Drone,DRaeilnor,0.12508908632549143
154545,Rail,Hammer,HRaaeilmmr,0.2899661107202051
154546,Rail,Floor,FRailloor,0.32671556194960255
154547,Rail,Jail,JRaaiill,0.15996179414103412
154548,Rail,Break,BRaaeiklr,0.19664621161810505
154549,Rail,Lace,LRaaceil,0.17789786982370703
154550,Rail,Pocket,PRaceiklot,0.22899635755476044
154551,Rail,Tin,RTaiiln,0.22119822769011444
154552,Rail,Flat,FRaaillt,0.37371082031148767
154553,Rail,Cuckoo,CRacikloou,0.015417499681562748
154554,Rail,Hair,HRaaiilr,0.1195187233885394
154555,Rail,Mud,MRadilu,0.19847187853199547
154556,Rail,Jeweler,JRaeeeillrw,0.035304797121865225
154557,Rail,Hercules,HRaceeillrsu,0.08392683139559706
154558,Rail,Blade,BRaadeill,0.2946591345596665
154559,Rail,Mosquito,MRaiilooqstu,0.07610983525644187
154560,Rail,Pea,PRaaeil,0.11730603381658979
154561,Rail,Iceland,IRaacdeilln,0.030004661202751925
154562,Rail,Frost,FRailorst,0.12303368799207706
154563,Rail,Coach,CRaachilo,0.18619289562114877
154564,Rail,Potato,PRaailoott,0.13900372390486027
154565,Rail,Snap,RSaailnp,0.2762440925455896
154566,Rail,Cake,CRaaeikl,0.09454786766369722
154567,Rail,Turtle,RTaeillrtu,0.06750829321849566
154568,Rail,Christmas,CRaahiilmrsst,0.12765913948721144
154569,Rail,Cherry,CRaehilrry,0.20536417367383825
154570,Rail,Moses,MRaeiloss,0.08172100494342079
154571,Rail,Team,RTaaeilm,0.12058820856281105
154572,Rail,Cane,CRaaeiln,0.22347337782622045
154573,Rail,Bulb,BRabillu,0.1953995712431369
154574,Rail,Biscuit,BRaciiilstu,0.13026121678508604
154575,Rail,Spray,RSaailpry,0.2202994297174568
154576,Rail,Pepper,PRaeeilppr,0.08549209619884295
154577,Rail,Puppet,PRaeilpptu,0.031647548346639236
154578,Rail,Mill,MRaiilll,0.3201736597205365
154579,Rail,Maracas,MRaaaacilrs,-0.09224195185593632
154580,Rail,Foam,FRaailmo,0.27571022547265306
154581,Rail,Yellowstone,RYaeeilllnoostw,0.09177409420394633
154582,Rail,Ice Age, AIRaceegil,0.14476870223596558
154583,Rail,Memory,MRaeilmory,0.10877542377858007
154584,Rail,Jumper,JRaeilmpru,0.1720672311250254
154585,Rail,Comb,CRabilmo,0.1708808985717145
154586,Rail,Glasses,GRaaeillsss,0.0540525349996426
154587,Rail,Pizza,PRaaiilzz,0.11462340327414512
154588,Rail,Soap,RSaailop,0.08497377654724868
154589,Rail,Big Ben, BBRaegiiln,0.17944576196006223
154590,Rail,Sled,RSadeill,0.32592388295506614
154591,Rail,Violet,RVaeiillot,0.018487240317232447
154592,Rail,Bubble,BRabbeillu,0.10373644909227273
154593,Rail,Spoon,RSailnoop,0.13822498648186218
154594,Rail,Onion,ORaiilnno,0.06870696623834498
154595,Rail,Genie,GRaeeiiln,-0.00792902743657006
154596,Rail,Tank,RTaaikln,0.3176230724504192
154597,Rail,Sherlock,RSacehikllor,-0.022755607808006062
154598,Rail,Bay,BRaaily,0.2980206536456562
154599,Rail,Dryer,DRaeilrry,0.2150813787411531
154600,Rail,Brother,BRaehilorrt,0.0576268304596727
154601,Rail,Mess,MRaeilss,0.17587319327592096
154602,Rail,Ladder,LRaaddeilr,0.35204672294467204
154603,Rail,Scarecrow,RSaacceilorrw,0.014343504021980029
154604,Rail,Notre Dame, DNRaaeeilmort,0.07626782666721157
154605,Rail,Kilt,KRaiillt,0.10877248436511917
154606,Rail,Shed,RSadehil,0.27514756218010533
154607,Rail,Bonsai,BRaaiilnos,0.0189147249708944
154608,Rail,Wonderland,RWaaddeillnnor,0.09435572513689719
154609,Rail,Sling,RSagiilln,0.2609337360624825
154610,Rail,Squirrel,RSaeiillqrru,0.14828578067836967
154611,Rail,Hose,HRaeilos,0.3275173630470372
154612,Rail,Marathon,MRaaahilnort,0.17418582872276225
154613,Rail,Bride,BRadeiilr,0.09921018354431112
154614,Rail,King Arthur, AKRaghiilnrrtu,0.11416478982559485
154615,Rail,Cowboy,CRabiloowy,0.1449075537866685
154616,Rail,Governor,GRaeilnoorrv,0.222658724071946
154617,Rail,Cable,CRaabeill,0.3771958554320673
154618,Rail,Razor,RRaailorz,0.19048626457652748
154619,Rail,Fog,FRagilo,0.2598622057776917
154620,Rail,Fever,FRaeeilrv,0.07815657513625267
154621,Rail,Street,RSaeeilrtt,0.32815666892959117
154622,Rail,Texas,RTaaeilsx,0.1692897405167616
154623,Rail,Napoleon,NRaaeillnoop,-0.021512720196818706
154624,Rail,Earth,ERaahilrt,0.18930308750503036
154625,Rail,Cheese,CRaeeehils,0.091937802969278
154626,Rail,Dentist,DRaeiilnstt,0.1073712376179035
154627,Rail,Wheel,RWaeehill,0.3724324617752187
154628,Rail,Butterfly,BRaefillrttuy,0.15477915319283164
154629,Rail,Zombie,RZabeiilmo,0.13076537993591786
154630,Rail,Joan of Arc,  AJRaacfilnoor,0.20144231029537996
154631,Rail,Blacksmith,BRaachiikllmst,0.13985607750640167
154632,Rail,Clock,CRacikllo,0.23159295017243245
154633,Rail,Columbus,CRabillmosuu,0.09963428434056125
154634,Rail,Big Bang, BBRaaggiiln,0.18705903552221553
154635,Rail,Pentagon,PRaaegilnnot,0.12982083481928597
154636,Rail,Army,ARailmry,0.135734829325925
154637,Rail,Rice,RRaceiil,0.1414576310352134
154638,Rail,Minute,MRaeiilntu,0.1865162559741537
154639,Rail,Dollar,DRaailllor,0.19781174609191873
154640,Rail,Shoot,RSahiloot,0.21184829313981338
154641,Rail,Cow,CRailow,0.1632906485144691
154642,Rail,Joker,JRaeiklor,0.08891356389140564
154643,Rail,University,RUaeiiilnrstvy,0.17878568809272252
154644,Rail,Camp,CRaailmp,0.12579271761817706
154645,Rail,Mohawk,MRaahiklow,0.0850300330645864
154646,Rail,Anthem,ARaehilmnt,0.029516058845097216
154647,Rail,Einstein,ERaeiiilnnst,-0.0059254015893244125
154648,Rail,Brick,BRaciiklr,0.29024739829527313
154649,Rail,Crab,CRaabilr,0.10898978803124225
154650,Rail,Polish,PRahiillos,0.15371593808080516
154651,Rail,Captain,CRaaaiilnpt,0.13505061564267287
154652,Rail,Letter,LRaeeilrtt,0.12602953073384238
154653,Rail,Director,DRaceiilorrt,0.08127591810185855
154654,Rail,Sister,RSaeiilrst,0.0628225452827153
154655,Rail,Mountie,MRaeiilnotu,-0.05291786659474678
154656,Rail,Whistle,RWaehiillst,0.18856738572400014
154657,Rail,Brass,BRaailrss,0.3205248550783535
154658,Rail,Salad,RSaaadill,0.05895175315438827
154659,Rail,Cleopatra,CRaaaeilloprt,-0.04821422097348343
154660,Rail,Bath,BRaahilt,0.18525249799608007
154661,Rail,Goat,GRaailot,0.084350019262785
154662,Rail,Lightning,LRagghiiilnnt,0.23470990346937415
154663,Rail,Sherwood,RSadehiloorw,0.041851312387694704
154664,Rail,Sphinx,RSahiilnpx,0.015709066683625723
154665,Rail,River,RRaeiilrv,0.32984196881970984
154666,Rail,Saloon,RSaaillnoo,0.2329961295076859
154667,Rail,Ink,IRaikln,0.11937529935087529
154668,Rail,Soup,RSailopu,0.06503607269453957
154669,Rail,Love,LRaeilov,0.11163611908542029
154670,Rail,Lumberjack,LRaabceijklmru,0.06478587379561672
154671,Rail,Window,RWadiilnow,0.25667615883530476
154672,Rail,Collar,CRaailllor,0.21851918132367804
154673,Rail,Ash,ARahils,0.22319868756792965
